transaction_id,customer_id,transaction_date,transaction_type,amount,account_number,branch_name,employee_id,customer_name,email,phone,account_status,risk_level,product_type,channel,country,state,balance,credit_score,last_login
TXN00000147,CUST00318,2024/05/18,transfer,9590.95,ACC0000000176,houston,EMP0029,michael   MILLER  ,customer380@yahoo.com,9278908548,ACTIVE,,SAVINGS,  ONLINE  ,USA,tx,2716.36,588.0,2024-06-10
TXN00001036,CUST00042,2026-05-23,withdrawal,14657.01,ACC0000000233,CHICAGO,EMP0001,elizabeth BROWN,customer381@hotmail.com,4645845194,Active,,Loan,atm,  Mexico  ,  NY  ,97820.99,301.0,2025-03-01
TXN00000805,CUST00215,2024-03-16,Withdrawal,7129.88,ACC0000000036,Phoenix,EMP0050,  John   SMITH,customer382@yahoo.com,9819978242,Suspended,Low,  Checking  ,,,CA,24392.45,757.0,2026-04-16
TXN00000654,CUST00337,2025-04-07,DEPOSIT,1776.86,ACC0000000118,SAN DIEGO,EMP0089,William MARTINEZ,customer383@yahoo.com,8652433031,SUSPENDED,,,MOBILE,usa,FL,39397.26,631.0,2024-04-29
TXN00000261,CUST00299,2024-06-25,TRANSFER,11783.9,ACC0000000194,CHICAGO,EMP0100,  PATRICIA     johnson  ,customer384@gmail.com,7825991648,active,Low,  Checking  ,BRANCH,CANADA,  CA  ,9118.98,402.0,2024-11-04
TXN00000471,CUST00290,2025-12-31,withdrawal,7090.62,ACC0000000198,San Antonio,EMP0062,  LINDA   BROWN,customer385@gmail.com,5729795696,,,credit card,Mobile,  Mexico  ,TX,,708.0,2026-03-06
TXN00000262,CUST00268,2025-03-31,transfer,13428.42,ACC0000000068,CHICAGO,EMP0016,Robert Williams,customer386@outlook.com,6105183113,SUSPENDED,Medium,  Checking  ,atm,CANADA,NY,57693.93,575.0,2024-11-20
TXN00000010,CUST00162,2024-03-30,Payment,4011.82,ACC0000000056,dallas,EMP0073,  John     MILLER  ,customer387@gmail.com,6514759396,active,high,,ATM,,  CA  ,79630.62,780.0,2024-11-12
TXN00000477,CUST00134,2026-04-09,transfer,9645.9,ACC0000000009,CHICAGO,EMP0069,elizabeth   MILLER  ,customer388@gmail.com,8394217122,,  HIGH  ,credit card,MOBILE,,  CA  ,32752.68,342.0,2024-08-06
TXN00000702,CUST00105,2025-11-29,Withdrawal,5843.53,ACC0000000104,  PHILADELPHIA  ,EMP0046,elizabeth   jones  ,customer389@hotmail.com,2857987769,Suspended,low,SAVINGS,Online,United States,NY,46561.26,835.0,2026-01-05
TXN00000560,CUST00343,01-08-2026,,5596.76,  ACC0000000268  ,Los Angeles,,james   johnson  ,customer390@yahoo.com,7185605306,Suspended,Low,Loan,  Branch  ,mexico,FL,35341.86,315.0,2026-04-09
TXN00000162,CUST00367,2026-05-15,deposit,5752.61,ACC0000000259,SAN DIEGO,EMP0043,JENNIFER Williams,customer391@gmail.com,8981431934,Active,High,  Checking  ,atm,,FL,87310.7,676.0,2024-02-27
TXN00000076,CUST00161,2024-11-23,Withdrawal,2839.41,ACC0000000215,SAN DIEGO,EMP0088,elizabeth   johnson  ,customer392@yahoo.com,9589095011,INACTIVE,High,credit card,BRANCH,United States,,95455.33,499.0,2025-04-08
TXN00001017,CUST00123,2025-11-14,withdrawal,717.02,ACC0000000077,Los Angeles,EMP0039,  John   rodriguez,customer393@gmail.com,9169401130,ACTIVE,low,SAVINGS,Mobile,CANADA,  CA  ,87328.65,740.0,2025-08-03
TXN00000764,CUST00136,2024-12-21,DEPOSIT,6624.12,ACC0000000050,CHICAGO,EMP0052,michael Davis,customer394@yahoo.com,3589732725,Suspended,low,SAVINGS,,MEXICO,ca,57481.1,729.0,2025-02-26
TXN00000772,CUST00203,2025-12-27,,3987.84,ACC0000000091,  PHILADELPHIA  ,EMP0008,  LINDA     johnson  ,customer395@yahoo.com,4974843592,INACTIVE,Medium,  Checking  ,  ONLINE  ,MEXICO,NY,92925.2,507.0,2024-08-13
TXN00000693,CUST00068,2024-03-07,deposit,12564.33,ACC0000000244,CHICAGO,EMP0081,  PATRICIA   BROWN,customer396@gmail.com,7835082195,INACTIVE,Low,Checking,ATM,USA,tx,10263.35,601.0,2025-11-04
TXN00000435,CUST00344,2025-07-17,Transfer,8485.49,ACC0000000020,  NEW YORK  ,EMP0083,  PATRICIA     jones  ,customer397@outlook.com,4284978573,,Medium,credit card,mobile,United States,ny,78115.54,444.0,2026-02-27
TXN00000904,CUST00331,2025-07-09,DEPOSIT,2309.4,ACC0000000273,  PHILADELPHIA  ,EMP0012,Robert Davis,customer398@bank.com,8851956716,inactive,,,Mobile,,  NY  ,64648.26,686.0,2025-04-13
TXN00000731,CUST00154,2024-10-24,Withdrawal,10462.24,ACC0000000258,San Antonio,EMP0047,michael Williams,customer399@gmail.com,6775799767,  Active  ,,MORTGAGE,ATM,MEXICO,  NY  ,17580.53,847.0,2024-08-19
TXN00000310,CUST00235,,Payment,,ACC0000000061,San Antonio,EMP0069,michael BROWN,user400@gmail,(676) 211-2406,inactive,Medium,credit card,  Branch  ,  Mexico  ,TX,92759.32,,
TXN00000204,CUST00162,2024-11-03,DEPOSIT,1495.7,ACC0000000048,Phoenix,EMP0044,elizabeth BROWN,customer401@hotmail.com,3848492775,  Active  ,High,,atm,MEXICO,ca,94240.93,714.0,2024-04-16
TXN00000394,CUST00385,2026-05-21,deposit,10038.71,ACC0000000247,,EMP0011,Robert BROWN,customer402@hotmail.com,6068868096,active,High,Checking,  ONLINE  ,USA,ca,75178.55,463.0,2025-11-28
TXN00000794,CUST00038,2024-06-10,transfer,12132.29,ACC0000000067,Phoenix,EMP0059,michael Williams,customer403@bank.com,4045116385,active,  HIGH  ,Loan,  Branch  ,canada,ny,66736.83,697.0,2024-01-19
TXN00000110,CUST00005,2025-12-29,transfer,6239.1,ACC0000000277,CHICAGO,EMP0098,michael Williams,customer404@yahoo.com,2664246610,INACTIVE,low,Checking,mobile,United States,CA,10155.03,770.0,2024-01-31
TXN00000243,CUST00235,27-12-2025,transfer,11359.03,ACC0000000001,houston,,  John     jones  ,customer405@bank.com,8185974483,,MEDIUM,credit card,atm,USA,ny,20685.11,315.0,2025-06-30
TXN00000746,CUST00319,2025-12-18,Withdrawal,3451.32,ACC0000000221,Los Angeles,EMP0099,Robert BROWN,customer406@yahoo.com,9198598802,Inactive,MEDIUM,MORTGAGE,Online,United States,  CA  ,28441.23,840.0,2025-10-23
TXN00000754,CUST00289,2025-10-15,deposit,961.71,ACC0000000268,CHICAGO,EMP0038,elizabeth Davis,customer407@bank.com,3173858447,  Active  ,High,investment,Mobile,CANADA,,86917.84,539.0,2025-12-03
TXN00000868,CUST00052,2024-06-27,Transfer,5837.24,ACC0000000216,CHICAGO,EMP0083,  PATRICIA   GARCIA,customer408@outlook.com,2396583551,inactive,high,Checking,,United States,,51626.72,743.0,2026-01-18
TXN00000589,CUST00038,2026-03-23,TRANSFER,7862.6,ACC0000000190,  NEW YORK  ,EMP0026,elizabeth Davis,customer409@outlook.com,6812494497,,Medium,Checking,  Branch  ,  Mexico  ,TX,6612.18,832.0,2024-05-04
TXN00000303,CUST00276,2025/01/05,PAYMENT,14486.13,ACC0000000023,dallas,EMP0023,MARIA SMITH,customer410@gmail.com,5276811513,  Active  ,  HIGH  ,credit card,ATM,USA,CA,82501.67,421.0,2025-05-22
TXN00000721,CUST00110,2025-06-04,PAYMENT,10321.67,ACC0000000272,dallas,EMP0071,  LINDA   Williams,customer411@yahoo.com,8158927230,INACTIVE,  HIGH  ,Checking,Online,  Mexico  ,  NY  ,91253.79,783.0,2025-06-27
TXN00000023,CUST00260,2024-08-17,Payment,14048.6,ACC0000000220,Phoenix,EMP0006,JENNIFER   MILLER  ,customer412@yahoo.com,2639276922,SUSPENDED,Low,SAVINGS,Mobile,USA,CA,58078.37,841.0,2026-04-21
TXN00000406,CUST00136,2024-05-04,deposit,8612.08,ACC0000000118,dallas,EMP0050,  PATRICIA     MILLER  ,customer413@gmail.com,6405844496,SUSPENDED,,investment,  ONLINE  ,usa,  NY  ,99225.66,796.0,2024-12-30
TXN00000282,CUST00068,2024-07-24,,3572.85,ACC0000000247,dallas,EMP0085,michael MARTINEZ,customer414@hotmail.com,2553161375,Inactive,  HIGH  ,Loan,  Branch  ,MEXICO,NY,9182.13,374.0,2024-06-20
TXN00000009,CUST00179,2026-03-22,Withdrawal,4517.84,ACC0000000196,dallas,EMP0025,Robert   johnson  ,customer415@hotmail.com,9768007929,inactive,High,credit card,atm,canada,tx,68990.58,672.0,2024-05-25
TXN00000774,CUST00036,2024-05-22,Withdrawal,5952.33,ACC0000000180,houston,EMP0039,MARIA rodriguez,customer416@yahoo.com,4763583885,active,low,MORTGAGE,mobile,canada,TX,50486.66,331.0,2024-05-03
TXN00000051,CUST00126,2024-08-30,withdrawal,12816.4,ACC0000000295,dallas,EMP0090,  John   SMITH,customer417@gmail.com,2852452134,active,,credit card,atm,  Mexico  ,TX,61261.02,679.0,2024-03-22
TXN00001007,CUST00190,2026-03-20,transfer,569.19,ACC0000000051,houston,EMP0050,JENNIFER BROWN,customer418@outlook.com,4805142338,,Low,,Online,USA,TX,12401.84,739.0,2025-01-12
TXN00000509,CUST00146,2025-05-20,Withdrawal,8589.74,ACC0000000218,houston,EMP0014,  LINDA   GARCIA,customer419@hotmail.com,5059948396,SUSPENDED,MEDIUM,MORTGAGE,mobile,canada,CA,40384.13,484.0,2026-01-17
TXN00000294,CUST00081,01-08-2026,DEPOSIT,$5216.49,ACC0000000069,  NEW YORK  ,,elizabeth MARTINEZ,,629-637-4507,Active,Low,credit card,ATM,MEXICO,,,671.0,2025-07-16
TXN00000236,CUST00225,2024-01-27,transfer,8593.71,ACC0000000131,  PHILADELPHIA  ,EMP0081,  John   SMITH,customer421@gmail.com,8853654015,inactive,Medium,investment,Online,,ca,63695.78,764.0,2025-04-02
TXN00000622,CUST00279,2025-01-04,TRANSFER,14742.18,ACC0000000245,Los Angeles,EMP0089,Robert rodriguez,customer422@outlook.com,2551948021,Suspended,low,  Checking  ,Mobile,USA,ca,73443.79,379.0,2024-04-04
TXN00000361,CUST00361,2025-07-21,Payment,2254.34,ACC0000000120,,EMP0046,elizabeth   MILLER  ,customer423@yahoo.com,5508715864,active,Medium,,MOBILE,CANADA,  CA  ,12440.4,765.0,2025-07-24
TXN00000225,CUST00155,2025-08-09,DEPOSIT,14241.36,ACC0000000043,CHICAGO,EMP0063,Robert   MILLER  ,customer424@outlook.com,3683036722,active,  HIGH  ,MORTGAGE,,,TX,16583.05,686.0,2024-10-14
TXN00000195,CUST00314,2026-13-45,DEPOSIT,6763.14,ACC0000000146,SAN DIEGO,EMP0011,JENNIFER Williams,customer425@yahoo.com,6295938790,SUSPENDED,low,credit card,  ONLINE  ,United States,CA,86806.36,323.0,
TXN00000877,CUST00335,2025-01-12,TRANSFER,14238.47,ACC0000000279,dallas,EMP0081,William SMITH,customer426@gmail.com,7488053632,ACTIVE,MEDIUM,  Checking  ,mobile,canada,CA,92474.76,542.0,2024-11-21
TXN00000141,CUST00271,2025-04-23,withdrawal,2549.11,ACC0000000210,,EMP0057,elizabeth Williams,customer427@hotmail.com,9135476811,Active,  HIGH  ,Checking,  ONLINE  ,canada,NY,96051.29,429.0,2024-06-09
TXN00000100,CUST00005,2026-04-02,Withdrawal,3217.76,ACC0000000132,  PHILADELPHIA  ,EMP0095,Robert Williams,customer428@bank.com,9096847375,INACTIVE,high,,BRANCH,MEXICO,CA,41601.04,322.0,2024-08-02
TXN00000909,CUST00342,2025-07-18,withdrawal,2931.25,ACC0000000097,CHICAGO,EMP0025,William Davis,customer429@hotmail.com,2106744253,Inactive,MEDIUM,SAVINGS,atm,usa,,75513.33,389.0,2025-01-06
TXN00000317,CUST00284,2024/05/12,Withdrawal,688.0,ACC0000000003,San Antonio,EMP0018,JENNIFER Davis,customer430@gmail.com,2798403369,Inactive,Medium,Loan,atm,United States,NY,14823.87,435.0,2026-04-15
TXN00000452,CUST00154,2025-09-18,deposit,1221.61,ACC0000000004,,EMP0005,james   johnson  ,customer431@gmail.com,5317806185,ACTIVE,,,BRANCH,  Mexico  ,  NY  ,12401.43,741.0,2025-11-04
TXN00000035,CUST00340,2024-03-29,deposit,10262.73,ACC0000000296,,EMP0025,JENNIFER rodriguez,customer432@yahoo.com,2142548514,,high,credit card,ATM,canada,TX,77366.31,667.0,2024-10-13
TXN00000771,CUST00054,2024-03-08,DEPOSIT,3068.69,ACC0000000268,CHICAGO,EMP0004,michael Williams,customer433@outlook.com,3516116184,SUSPENDED,high,investment,,mexico,TX,67670.33,765.0,2026-01-26
TXN00000374,CUST00069,2024-11-12,DEPOSIT,12347.33,ACC0000000061,CHICAGO,EMP0093,Robert   johnson  ,customer434@hotmail.com,3169117658,inactive,low,Loan,mobile,  USA  ,FL,12477.46,834.0,2024-06-29
TXN00000825,CUST00136,11-02-2025,Transfer,2260.78,ACC0000000267,houston,,JENNIFER SMITH,customer435@bank.com,4696331060,ACTIVE,High,,,canada,ca,38875.62,491.0,2025-03-19
TXN00000700,CUST00060,2026-01-04,TRANSFER,8945.96,ACC0000000004,houston,EMP0076,james Davis,customer436@outlook.com,6619523059,Active,MEDIUM,,ATM,United States,CA,11346.05,689.0,2025-06-01
TXN00000835,CUST00055,2026-01-06,PAYMENT,4830.25,ACC0000000193,  NEW YORK  ,EMP0031,Robert GARCIA,customer437@gmail.com,8495602596,  Active  ,  HIGH  ,,Online,USA,TX,91415.24,315.0,2026-03-27
TXN00000335,CUST00381,2025-05-05,deposit,10920.19,ACC0000000106,San Antonio,EMP0063,michael   jones  ,customer438@bank.com,2373234074,SUSPENDED,High,Checking,mobile,  Mexico  ,  CA  ,5143.26,609.0,2025-04-16
TXN00001002,CUST00284,2025-06-22,TRANSFER,12119.79,ACC0000000162,  NEW YORK  ,EMP0050,Robert MARTINEZ,customer439@bank.com,6308139947,  Active  ,Medium,Checking,BRANCH,usa,tx,62133.29,380.0,2024-09-22
TXN00000978,CUST00080,2025/02/24,DEPOSIT,-526.4344602948861,ACC0000000210,Phoenix,EMP0009,Robert rodriguez,USER440@YAHOO.COM,9922707185,active,low,Checking,MOBILE,mexico,ca,4159.82,,2024-09-30
TXN00000206,CUST00140,2026-02-26,withdrawal,8367.64,ACC0000000186,San Antonio,EMP0070,JENNIFER   MILLER  ,customer441@yahoo.com,4214564436,ACTIVE,low,,Mobile,United States,  NY  ,14462.69,305.0,2026-05-14
TXN00000136,CUST00145,2025-02-23,DEPOSIT,8303.21,ACC0000000055,houston,EMP0083,james GARCIA,customer442@hotmail.com,3957951235,inactive,Low,Checking,atm,CANADA,NY,34950.95,677.0,2025-11-27
TXN00000914,CUST00310,2026-04-23,withdrawal,12856.53,ACC0000000080,houston,EMP0040,  LINDA   Williams,customer443@gmail.com,5799336960,,high,investment,BRANCH,USA,ca,74515.39,442.0,2025-10-28
TXN00000375,CUST00108,2025-08-11,Withdrawal,7819.34,ACC0000000219,houston,EMP0064,William Davis,customer444@bank.com,2164096029,Inactive,MEDIUM,investment,atm,usa,  CA  ,53386.37,374.0,2025-11-26
TXN00000682,CUST00368,2024-03-16,PAYMENT,13761.57,ACC0000000300,Los Angeles,EMP0069,  John   BROWN,customer445@hotmail.com,7149383043,inactive,Medium,investment,  ONLINE  ,  USA  ,NY,44326.06,772.0,2025-05-25
TXN00000514,CUST00176,2024-05-08,,234.84,ACC0000000130,CHICAGO,EMP0058,james SMITH,customer446@outlook.com,9166118471,Active,Medium,,  ONLINE  ,MEXICO,ny,25618.71,669.0,2024-02-19
TXN00000796,CUST00105,2024-11-20,,10521.16,ACC0000000134,,EMP0003,  PATRICIA   Williams,customer447@yahoo.com,6235206762,Inactive,  HIGH  ,credit card,mobile,  USA  ,  NY  ,92622.82,643.0,2024-04-25
TXN00000169,CUST00352,2025-10-19,,8834.26,ACC0000000275,dallas,EMP0005,  John   Davis,customer448@hotmail.com,5609489887,INACTIVE,High,SAVINGS,mobile,MEXICO,  NY  ,74930.54,822.0,2025-05-24
TXN00000264,CUST00325,2024-03-16,Withdrawal,11736.2,ACC0000000217,,EMP0044,Robert Williams,customer449@yahoo.com,6366356502,INACTIVE,high,Loan,mobile,MEXICO,CA,22194.83,621.0,2024-07-17
TXN00000494,CUST00136,2026/08/01,DEPOSIT,1732.16,ACC0000000290,  PHILADELPHIA  ,,  LINDA     MILLER  ,user450@gmail,,Suspended,Medium,Loan,Mobile,  Mexico  ,TX,30067.61,420.0,
TXN00000612,CUST00259,2025-04-05,Transfer,2287.15,ACC0000000188,,EMP0008,MARIA Davis,customer451@hotmail.com,3162808517,  Active  ,  HIGH  ,Loan,Mobile,  USA  ,,20052.01,771.0,2025-10-20
TXN00000722,CUST00251,2025-04-22,DEPOSIT,8520.58,ACC0000000142,houston,EMP0044,  John   Davis,customer452@outlook.com,6384823898,INACTIVE,High,Loan,ATM,  Mexico  ,,38648.08,798.0,2024-06-16
TXN00000942,CUST00129,2025-11-27,deposit,8761.02,ACC0000000204,San Antonio,EMP0093,JENNIFER rodriguez,customer453@gmail.com,7667093664,inactive,  HIGH  ,credit card,atm,United States,  CA  ,21631.79,767.0,2026-06-09
TXN00000921,CUST00027,2025-06-13,,14474.23,ACC0000000105,San Antonio,EMP0006,  LINDA   Davis,customer454@hotmail.com,7555467251,  Active  ,Medium,Loan,atm,  USA  ,TX,2327.5,597.0,2025-10-25
TXN00000078,CUST00048,2024-12-18,DEPOSIT,1548.05,ACC0000000212,  NEW YORK  ,EMP0052,  LINDA     johnson  ,customer455@gmail.com,4919658167,Suspended,Medium,credit card,MOBILE,mexico,FL,,392.0,2026-04-15
TXN00000145,CUST00325,2024-05-11,transfer,1629.24,ACC0000000283,dallas,EMP0016,james   johnson  ,customer456@bank.com,8493902625,INACTIVE,High,investment,,usa,ca,18704.93,441.0,2025-11-23
TXN00001003,CUST00217,2026-06-18,transfer,11704.19,ACC0000000286,San Antonio,EMP0028,JENNIFER   johnson  ,customer457@bank.com,2899252700,,low,Checking,ATM,MEXICO,tx,65412.03,799.0,2024-01-26
TXN00000407,CUST00142,2026-04-28,deposit,11796.9,ACC0000000248,  PHILADELPHIA  ,EMP0084,  PATRICIA     jones  ,customer458@outlook.com,2917651269,,low,SAVINGS,  Branch  ,MEXICO,tx,66849.24,603.0,2025-12-09
TXN00000571,CUST00023,2026-03-09,Withdrawal,13018.76,ACC0000000092,San Antonio,EMP0086,james Williams,customer459@outlook.com,8315212698,Inactive,Low,,MOBILE,canada,TX,30845.05,694.0,2025-06-25
TXN00000737,CUST00002,2025/07/18,Transfer,13208.03,ACC0000000190,dallas,EMP0067,William   jones  ,customer460@bank.com,7088679924,ACTIVE,high,investment,  Branch  ,canada,,52578.28,489.0,2025-02-24
TXN00000910,CUST00171,2025-10-17,TRANSFER,13174.51,ACC0000000287,dallas,EMP0059,elizabeth MARTINEZ,customer461@yahoo.com,3027488276,  Active  ,MEDIUM,MORTGAGE,  ONLINE  ,usa,  CA  ,15813.55,376.0,2026-03-26
TXN00000405,CUST00395,2025-08-24,Withdrawal,3998.84,ACC0000000285,dallas,EMP0087,  PATRICIA   MARTINEZ,customer462@bank.com,7156951534,active,,Loan,,usa,FL,78715.1,398.0,2024-12-15
TXN00000949,CUST00067,2024-07-05,Withdrawal,9839.08,ACC0000000248,SAN DIEGO,EMP0069,  John   rodriguez,customer463@bank.com,8833967891,ACTIVE,,,atm,  USA  ,NY,18437.58,448.0,2026-06-15
TXN00000951,CUST00327,2026-02-25,DEPOSIT,8601.75,ACC0000000130,SAN DIEGO,EMP0020,elizabeth Williams,customer464@gmail.com,4163288448,Inactive,,credit card,ATM,usa,,9919.95,587.0,2026-01-29
TXN00000550,CUST00135,12-05-2024,,7122.05,ACC0000000158,  NEW YORK  ,,michael   johnson  ,customer465@yahoo.com,7644902875,INACTIVE,  HIGH  ,Checking,Online,USA,ny,3248.23,394.0,2026-04-20
TXN00000127,CUST00083,2025-03-19,Payment,2624.39,ACC0000000296,SAN DIEGO,EMP0095,  PATRICIA   Davis,customer466@gmail.com,4009768693,active,Low,SAVINGS,,United States,ny,56280.27,712.0,2024-05-31
TXN00000854,CUST00380,2025-05-29,transfer,6074.46,ACC0000000177,Los Angeles,EMP0075,MARIA GARCIA,customer467@bank.com,3274598601,INACTIVE,Low,SAVINGS,  Branch  ,usa,CA,40083.59,441.0,2024-08-15
TXN00001032,CUST00227,2026-06-08,,9292.76,ACC0000000204,,EMP0030,  John     jones  ,customer468@gmail.com,6229407484,  Active  ,Medium,Checking,,MEXICO,ca,52956.82,746.0,2025-03-31
TXN00000269,CUST00283,2024-02-26,withdrawal,10228.15,ACC0000000071,,EMP0010,MARIA   MILLER  ,customer469@hotmail.com,2074834668,ACTIVE,Low,MORTGAGE,  ONLINE  ,  USA  ,NY,92270.97,572.0,2025-04-18
TXN00000643,CUST00362,2026/05/01,Withdrawal,6055.71,ACC0000000061,  NEW YORK  ,EMP0005,JENNIFER MARTINEZ,customer470@yahoo.com,7193905384,active,,credit card,  ONLINE  ,usa,ny,86124.54,481.0,2025-04-08
TXN00000381,CUST00219,2024-05-07,withdrawal,5967.1,ACC0000000118,houston,EMP0095,MARIA GARCIA,customer471@outlook.com,8743706036,,Low,,  ONLINE  ,CANADA,,58066.53,466.0,2024-05-15
TXN00000111,CUST00288,2025-06-14,withdrawal,13190.42,ACC0000000229,SAN DIEGO,EMP0019,james SMITH,customer472@yahoo.com,6247894957,  Active  ,Medium,  Checking  ,Online,mexico,CA,33337.29,444.0,2025-08-14
TXN00000752,CUST00005,2024-06-05,TRANSFER,10373.18,ACC0000000083,SAN DIEGO,EMP0063,MARIA Davis,customer473@bank.com,2045241535,Suspended,  HIGH  ,Loan,MOBILE,usa,,14328.79,788.0,2025-03-16
TXN00000483,CUST00058,2024-11-07,TRANSFER,786.9,ACC0000000052,San Antonio,EMP0084,  LINDA   Davis,customer474@gmail.com,2151263512,inactive,low,Loan,atm,canada,tx,60036.0,642.0,2025-02-13
TXN00001038,CUST00039,2026-13-45,TRANSFER,7154.51,ACC0000000110,  NEW YORK  ,EMP0003,Robert MARTINEZ,customer475@gmail.com,5839609502,  Active  ,Medium,investment,,canada,NY,38182.12,824.0,
TXN00000336,CUST00354,2024-06-17,PAYMENT,4065.34,ACC0000000261,SAN DIEGO,EMP0061,  John   GARCIA,customer476@yahoo.com,9597146201,  Active  ,MEDIUM,SAVINGS,  Branch  ,CANADA,  NY  ,2694.37,376.0,2025-11-29
TXN00000227,CUST00077,2024-06-14,withdrawal,5617.99,ACC0000000206,San Antonio,EMP0080,  John   MARTINEZ,customer477@hotmail.com,5432748045,  Active  ,MEDIUM,credit card,BRANCH,canada,ny,82500.58,760.0,2024-11-27
TXN00000065,CUST00280,2024-11-26,DEPOSIT,5101.1,ACC0000000174,SAN DIEGO,EMP0006,  LINDA   GARCIA,customer478@outlook.com,4476697412,INACTIVE,MEDIUM,,mobile,usa,NY,20171.74,354.0,2025-02-20
TXN00000476,CUST00019,2025-12-27,withdrawal,11915.1,ACC0000000282,  NEW YORK  ,EMP0032,elizabeth Williams,customer479@hotmail.com,3977317444,  Active  ,MEDIUM,SAVINGS,  ONLINE  ,CANADA,tx,84840.44,570.0,2024-07-11
TXN00000697,CUST00190,01-08-2026,Withdrawal,,ACC0000000027,houston,,  PATRICIA   SMITH,USER480@YAHOO.COM,2529208030,SUSPENDED,high,,ATM,,,99462.14,,2024-07-18
TXN00000871,CUST00299,2024-08-18,TRANSFER,4698.69,ACC0000000083,Phoenix,EMP0090,Robert GARCIA,customer481@yahoo.com,3317517396,Inactive,MEDIUM,credit card,mobile,MEXICO,,35647.56,675.0,2025-04-24
TXN00000120,CUST00283,2024-12-20,Withdrawal,12650.56,ACC0000000200,,EMP0084,  John     johnson  ,customer482@yahoo.com,9452777604,active,  HIGH  ,Checking,  ONLINE  ,usa,  CA  ,38669.07,572.0,2024-01-04
TXN00000144,CUST00076,2025-06-15,TRANSFER,12880.61,ACC0000000003,San Antonio,EMP0017,William MARTINEZ,customer483@outlook.com,5256293595,Active,High,  Checking  ,Mobile,mexico,TX,79306.59,435.0,2024-04-24
TXN00000047,CUST00221,2024-10-17,PAYMENT,10288.54,ACC0000000047,Phoenix,EMP0002,michael   johnson  ,customer484@yahoo.com,6473362631,Inactive,MEDIUM,Loan,mobile,usa,CA,81236.0,407.0,2024-10-12
TXN00000039,CUST00066,2026-05-16,DEPOSIT,14588.82,ACC0000000075,Phoenix,EMP0023,michael   jones  ,customer485@gmail.com,9279203069,Inactive,,,BRANCH,mexico,NY,73862.34,654.0,2024-03-04
TXN00000919,CUST00022,2024-03-21,deposit,3457.96,ACC0000000242,,EMP0081,james BROWN,customer486@yahoo.com,7162217422,ACTIVE,low,credit card,atm,  USA  ,NY,1122.37,600.0,2025-10-23
TXN00000505,CUST00158,2024-09-13,TRANSFER,4542.18,ACC0000000223,CHICAGO,EMP0007,michael   johnson  ,customer487@bank.com,9807425263,  Active  ,  HIGH  ,credit card,  Branch  ,  Mexico  ,  NY  ,93139.37,681.0,2026-04-27
TXN00000849,CUST00187,2024-07-20,Payment,11168.67,ACC0000000046,San Antonio,EMP0040,  John   BROWN,customer488@outlook.com,7662626282,active,  HIGH  ,MORTGAGE,MOBILE,United States,FL,71851.66,797.0,2024-02-17
TXN00000631,CUST00021,2025-10-12,PAYMENT,11621.76,ACC0000000033,Phoenix,EMP0013,james   MILLER  ,customer489@hotmail.com,4081952528,active,high,credit card,  Branch  ,canada,ca,57318.14,346.0,2026-02-20
TXN00000705,CUST00184,2025/07/18,transfer,4846.98,ACC0000000135,dallas,EMP0059,michael   jones  ,,226-547-1189,active,Medium,credit card,Online,MEXICO,CA,,626.0,2025-10-06
TXN00000551,CUST00108,2024-10-08,transfer,10945.55,ACC0000000114,  NEW YORK  ,EMP0079,james   johnson  ,customer491@yahoo.com,8438883507,SUSPENDED,MEDIUM,,atm,USA,ca,35178.64,745.0,2025-12-18
TXN00000139,CUST00350,2024-05-08,Payment,9094.44,ACC0000000190,SAN DIEGO,EMP0022,Robert Davis,customer492@hotmail.com,2287329907,Active,high,credit card,  ONLINE  ,,  NY  ,78142.67,817.0,2024-12-31
TXN00000398,CUST00128,2025-10-02,PAYMENT,1384.84,ACC0000000041,CHICAGO,EMP0076,michael   jones  ,customer493@hotmail.com,2806857265,inactive,Medium,Loan,mobile,usa,tx,58762.43,429.0,2026-04-14
